paper_id,cluster_id
W2165702358,41
W4234875403,841
W2020073413,12
W2015326607,218
W2334166442,842
W2492131272,843
W2054127354,245
W2166820052,844
W2563685048,13
W2102159398,845
W2971998890,106
W2151892901,8
W2145310492,1
W2112560726,64
W1966132871,846
W2125057759,143
W2068702980,847
W2121818873,34
W2165410586,17
W2949709688,20
W4306292873,848
W2810965170,849
W2159128662,0
W2963992805,2
W4238317525,15
W2155722340,25
W2733520819,12
W2069503920,850
W2105185344,24
W2793740540,851
W2062493711,852
W2944846084,13
W1508976176,853
W1975400766,854
W2157808045,146
W2151360539,855
W2097436041,18
W2050887598,856
W2159844592,857
W2575864632,858
W2009798335,859
W2132997613,14
W2087563320,860
W2976013652,0
W2963066927,861
W2110934250,5
W2158435382,40
W2161860896,13
W2166132830,5
W1851467418,862
W2120976781,863
W2063754791,864
W2112063877,865
W2152584537,866
W2895973886,11
W2085692415,117
W2093605161,10
W2157316473,867
W2053381312,124
W2120244029,76
W2171321863,868
W4237249670,196
W2301876830,63
W1600979142,869
W2625746539,151
W3112713116,870
W2479959601,871
W2112751341,19
W2024998628,872
W3096932862,12
W2133475491,25
W2166130385,873
W2121066581,214
W1517165204,874
W2747715470,58
W2012991826,875
W2140427427,107
W2885722640,876
W2027231794,31
W2147930274,25
W2069034916,9
W1974063789,63
W2145640629,1
W2153704625,0
W2160840472,877
W2160367301,878
W2916104401,22
W1505620647,879
W61720063,8
W2059265105,152
W2039367092,880
W3174752334,13
W2116613408,0
W2074535625,23
W3209901185,881
W3175294391,7
W3148595793,882
W2053186076,4
W4283318673,2
W2896632748,16
W2906928481,883
W1990188874,884
W2010561990,62
W2170382128,1
W2032427721,885
W1590667944,232
W2521344485,255
W2033419168,4
W2323909273,4
W45952787,14
W2052526906,3
W2981038142,9
W2121940249,197
W1701709396,886
W2116428968,3
W2793993424,198
W2110034858,0
W2086504823,5
W2109531142,4
W2077544258,887
W184049366,199
W2167155330,17
W2045362872,0
W2350778671,11
W2023961799,26
W2021589053,888
W1995867110,889
W2000535285,200
W2139850885,4
W2118944554,174
W1930824406,7
W2964631455,201
W2036110521,2
W2151976397,890
W2047547657,15
W3160856016,891
W2141092795,892
W1496508106,893
W2094661073,139
W2801852940,894
W2794842046,37
W2063658831,11
W2132210216,895
W2593722617,5
W2476012767,896
W2067008732,37
W3150402146,897
W2594560857,11
W2016559894,898
W2086914324,899
W2152319665,127
W2038198320,900
W2587587411,901
W1539807061,902
W2008535862,903
W580990616,904
W2122646361,1
W2141331848,905
W2121233130,108
W3140133525,906
W2119531925,25
W4385245566,3
W2187230075,1
W2107948588,6
W3013027210,907
W2115454650,908
W2099468260,11
W2344963917,909
W2089437550,910
W2100770837,24
W2073751678,911
W3002885741,912
W2072441740,8
W1968173975,913
W2012992615,0
W2556068545,31
W176939601,914
W2921980263,2
W4285297940,16
W1987811240,48
W4238083723,202
W2101308260,44
W2144006591,109
W2154502005,40
W2127752689,915
W2127109099,4
W2008835805,42
W4200174173,166
W2995161752,916
W2147141800,4
W2787581402,917
W81972919,918
W1763079358,919
W2137017911,920
W2156304718,921
W4213222928,922
W1561256858,40
W2982112268,3
W2293299776,0
W2077694950,923
W2883780447,7
W2170422354,60
W89654658,203
W2139977214,18
W1991055526,12
W1986021461,237
W3034602892,924
W2090177212,925
W2963452532,10
W2950055287,3
W2583071196,926
W1995643834,927
W2983008824,16
W4233458394,928
W2163504740,25
W2101267836,110
W1495444061,929
W2158959273,930
W2078860536,15
W1481358901,931
W1983572666,932
W2025043404,33
W2049221684,30
W1603565383,14
W2604700393,0
W2053639795,187
W2913360047,7
W3085526106,933
W2170239483,17
W2798918712,4
W2096509679,63
W3191161603,1
W1581253957,934
W4300886904,252
W2152767746,204
W2906498146,1
W1570025952,205
W4250533120,935
W3122043868,936
W2134833225,937
W2161630727,223
W3147945423,37
W2133295669,4
W2171327552,938
W2765811365,10
W2003017562,939
W2127728884,940
W2137291015,941
W2171957559,207
W4252813286,942
W2344328023,943
W4288242633,13
W2092577289,20
W4319831789,12
W2126236329,2
W2510508396,1
W2028396214,944
W2811308712,945
W2092382400,8
W2963506806,9
W2100720297,946
W2766472919,16
W2119077559,10
W2555182955,3
W1905469106,947
W2158712333,948
W2113201641,949
W417731266,950
W1554299674,951
W2758157811,221
W2963856926,3
W4213253539,952
W1533007301,80
W2999653953,31
W1991462213,206
W2914764075,37
W1980769559,953
W2031201375,19
W2156410527,207
W2151968342,23
W1985804037,954
W2100359132,6
W1769222792,112
W2031184266,53
W2044008895,955
W1860107648,55
W1601001795,2
W2336589871,3
W2144195358,208
W4243471705,956
W3194946664,6
W2150291840,0
W2949380545,18
W2143799301,121
W2140426549,148
W4251218026,957
W2105577021,958
W2109135024,2
W1647645866,1
W2251920663,22
W2131006463,209
W1966538856,959
W2484187659,206
W2915905517,11
W2167122335,0
W2112809725,26
W2098443654,960
W3174372074,15
W2154721480,17
W1485658078,32
W3116286104,22
W2000718498,961
W1980539682,210
W2499696929,12
W1894272157,97
W2898784076,962
W2095371287,53
W1809943808,111
W2139661402,963
W174979378,2
W1984220200,964
W2141297584,965
W2170531319,966
W4386071687,3
W3014245704,22
W2098046554,61
W4205726527,967
W2096454110,28
W2101728371,33
W1801505325,968
W1565494300,969
W2091359547,970
W2962785568,10
W4319350602,29
W2083213362,971
W2949585412,972
W2105141516,973
W1532362218,5
W2151402824,28
W2148647281,4
W2156504490,6
W2716117101,211
W1999316653,974
W2157661732,219
W2141572457,5
W1548849615,0
W2112074816,4
W4235273215,975
W2971015127,976
W2117535912,11
W1514527595,17
W3138063419,10
W2086390519,212
W3168892396,9
W2101321266,19
W1997500560,5
W2151427524,977
W2111918405,5
W2955189310,978
W2137838113,112
W1572181180,979
W4239324264,3
W2899434936,1
W2054075152,100
W2054628872,23
W2005815123,980
W2036548030,55
W2532511219,13
W2145426052,981
W1984667320,3
W2166459269,111
W2332367614,982
W2094224023,983
W2133944470,20
W2914767245,18
W2049225698,984
W2040075907,0
W2604698497,985
W2030690140,213
W1984233424,986
W2096491586,12
W3136793533,5
W1972095079,34
W2131999424,97
W2519224033,12
W2760313715,987
W2163634514,6
W2564632156,180
W2988553495,11
W1502051745,2
W1967689034,214
W1822239915,18
W2091712649,113
W2077723394,988
W2112441941,50
W2911240772,989
W2516001803,990
W2104644701,991
W2151645026,102
W38739846,18
W2963699739,2
W2027805700,992
W2137659841,4
W3090556797,993
W1505128236,18
W2767500399,994
W1699349104,27
W2095396347,21
W2005373714,0
W1523493493,16
W3012816161,71
W1571051474,229
W2535632385,16
W2576289912,995
W2120345115,66
W2125831829,8
W2892203049,996
W2043099794,0
W2140577326,59
W2167657277,997
W2152922709,998
W1520752616,8
W2171515741,119
W2086553822,38
W2121450753,999
W2137738542,1000
W2150755264,1
W3123384873,1001
W1566114229,1
W2101994403,48
W4243667233,15
W2147524598,1002
W2097506161,1003
W4205424895,1004
W2012604200,1005
W2038118137,14
W2115363289,11
W4210992763,32
W2074020013,1006
W2054413458,1007
W2038341669,215
W1973193168,20
W2043747172,42
W2846676623,12
W4226338178,1008
W1853704432,216
W3045081979,1
W2962904552,1009
W3013437827,1
W2024151148,217
W2964855489,12
W1964737702,131
W2095875205,218
W4242386856,56
W2118414527,124
W2131339155,1010
W2156539399,5
W3207467282,1011
W2117366235,1012
W2085436006,1013
W1991683819,1014
W2121318675,36
W2167757118,1015
W2110922423,57
W2044123418,26
W2367397349,22
W2058497313,1016
W2737047298,4
W203345490,1017
W2743151379,9
W2033472898,1018
W2921510663,2
W2021122545,13
W2397634864,21
W68858914,1019
W1983973172,16
W1965767254,1020
W2098339052,5
W2166707941,24
W2963374479,12
W2125032792,0
W2064165884,1021
W2010943014,114
W3019489177,1022
W2125878686,19
W2025043113,56
W2130267070,36
W2052094314,5
W1976357907,215
W2150907703,21
W2163241745,15
W4247773827,1023
W2094545987,8
W2977992592,1024
W1562615108,1025
W2133946316,1026
W2132847918,1027
W2171113940,1028
W2950903507,1029
W2050609926,99
W3158253560,9
W2143542740,4
W2296427920,0
W32283444,1030
W2508506998,115
W2153399947,1031
W1847843939,1032
W2113622874,70
W2152499466,110
W2115394472,4
W1904952949,1033
W2046006386,1034
W2790282160,219
W2156848160,1035
W2587150483,21
W2114754412,1036
W2740983644,12
W2167208435,47
W2053673723,167
W2144415942,24
W2960246799,234
W2161032904,38
W2001790138,1037
W2044742843,45
W2798435682,1038
W2138874069,1039
W2963227409,3
W1989377254,1040
W2062490363,1041
W2110520460,129
W4246858749,133
W4385342469,220
W2162713456,15
W1650423943,25
W3034949383,3
W1553290137,9
W4231098049,122
W2133615895,1042
W2980611942,1043
W1935685005,4
W80056832,1
W2057085895,1044
W2000238032,1045
W2930026108,16
W2063718733,4
W2039000785,1046
W1981667747,13
W1910108985,1047
W2139571722,1048
W2017444601,99
W2158335989,1049
W4213311204,2
W1989623757,81
W2900633536,58
W2126974659,1050
W2251345040,1051
W1594962278,1052
W1954715867,12
W2114254062,1053
W2168103533,0
W2160825121,1054
W2110337982,8
W2761586932,1055
W1926863767,1056
W1515440136,1057
W2993205652,23
W2186428165,0
W2111516947,1058
W3025446185,221
W2127949150,17
W2099319707,1059
W2151996626,1060
W4253790261,0
W1997650413,1061
W2625366777,5
W2109722393,28
W2060794637,1062
W2025636081,18
W2293768274,1
W2109963654,25
W2140095548,4
W2008164297,1063
W4292022450,1064
W588247792,1065
W3120227884,170
W2012782228,25
W148396834,1066
W2105816290,30
W2052539228,2
W2146052712,51
W2165939338,13
W2888056875,1067
W2033959528,5
W1980818933,183
W2081942683,1068
W2070095990,222
W2783573276,10
W2583993537,116
W2169447236,1069
W4294375521,9
W2156492599,1070
W3120601791,1071
W1516899372,1072
W2766759288,1073
W2167003500,201
W2013434113,1074
W2169391736,120
W2098720801,1075
W1985610876,1076
W1939474812,1077
W2130844535,1078
W1826277484,2
W1607031738,1079
W2995460200,12
W4230237964,1080
W1989574962,22
W2007714563,1081
W2007526149,1082
W2119400430,0
W2770079928,6
W1514468887,1083
W1550917065,1084
W2015320147,0
W2615737084,53
W3208209901,0
W2306447822,1085
W1498585374,36
W2029906715,1086
W2080453063,15
W2415469094,1087
W2149425615,1088
W2012752411,1089
W2053757129,4
W2162440713,3
W2093974998,107
W2048178097,34
W1591480890,223
W2101763099,1090
W2346251348,1091
W2964037929,2
W2146324387,224
W2114183243,1092
W151129402,67
W2883104598,12
W1964641132,10
W2963224792,12
W2583874385,39
W3035160371,7
W2962744771,0
W2613345295,1093
W1997131769,19
W2163612361,117
W2033444463,12
W2153623795,61
W2096847629,1
W2121435779,1094
W2120214216,52
W2071204941,118
W2159860553,1095
W2155771977,17
W2035833057,14
W2320725294,7
W806202468,1096
W1582435952,1097
W1991463899,76
W2025577327,0
W2152178735,24
W1601541039,1098
W2979200397,22
W2945594226,1099
W2135866194,1100
W2124947132,1101
W297909767,4
W1605977036,1102
W2885248007,1103
W2011698647,1104
W2137096228,1105
W2808284704,12
W2070609206,1106
W2119714163,0
W4243041937,1107
W2099658721,225
W2107344568,1108
W3213413164,144
W2136767008,5
W4384561707,29
W2504658994,1109
W2069433961,19
W2739692078,16
W2117197536,1110
W2091190815,25
W2155793029,1111
W2465108587,4
W2557764419,46
W2113640817,1112
W1558832481,0
W3045200674,1113
W2890179025,1114
W2498227950,34
W2142812297,89
W2801237935,1115
W1965068506,1116
W4366352743,1
W88520345,179
W2396457900,15
W2964941017,20
W46790137,1117
W2116396741,49
W84813673,1118
W2916979304,12
W2149236835,36
W1936725236,21
W1978970913,8
W2799166040,1119
W130135633,1120
W269659537,226
W2114497629,2
W2084976085,1121
W2116648071,18
W4292084264,227
W2104294146,4
W3173777717,18
W2005216655,0
W2150455238,1122
W578365278,1123
W2168149745,19
W2126310747,17
W2121739577,236
W2162080541,51
W309246951,119
W2159945176,1124
W2964089981,5
W2033751545,14
W3177934633,1125
W2122498678,25
W2029377923,130
W1493349649,1126
W2124833008,1127
W3023553154,25
W2024298659,62
W1499669280,9
W2053086236,176
W2115286699,1128
W2142863519,228
W1519778441,8
W2158453355,1
W2107589467,36
W2319396036,35
W2098690351,40
W1569879151,1129
W2568081791,123
W2159457224,18
W2129116707,5
W2034053794,229
W3017285694,1130
W1529577725,1131
W108745789,1132
W1679913846,1
W3179046031,12
W2168138985,120
W70975097,3
W2153239294,1133
W2207718193,1134
W2147436724,80
W4318014888,29
W2126408721,1135
W2962760690,21
W2153763008,1136
W4312563428,7
W2136451165,36
W2463456957,38
W2971194844,1137
W2077302143,1138
W4312933868,10
W2105905583,121
W1825216778,1139
W2963975998,10
W2128362607,0
W4392173735,9
W3007562398,1140
W2591700809,1141
W2037925493,230
W121610373,1142
W2317002898,1143
W2300840837,10
W2012459171,250
W2562522049,1144
W2785177491,70
W2085901425,56
W2783801667,23
W2061010610,13
W2161168419,13
W2147278565,4
W2962935966,1145
W2332927844,1146
W2021496956,27
W2155722796,47
W4386895632,69
W2120475259,1147
W2021999691,217
W2531099434,1148
W1993609153,1149
W1979651826,162
W2158455546,231
W2533503513,5
W4388979610,1150
W2155298532,173
W2163964223,1151
W2924689635,72
W2051680981,1152
W1564591558,11
W2057817757,7
W2990283237,22
W2130630988,1153
W4230588984,53
W2794385674,64
W2104608657,1154
W2899921784,1155
W2063932736,1156
W2146332392,1
W2097438318,0
W2581581211,1157
W2047152596,1158
W2145680191,1
W2135736783,1159
W2092742242,1160
W1583155004,9
W2125890410,24
W2599509984,72
W1542059364,2
W2963678509,13
W4256522398,1161
W1982043582,1162
W2062821710,1163
W2119396705,9
W2015149365,1164
W2025113330,1165
W1580142630,77
W2072641892,1166
W2141041210,1167
W1964842031,35
W2744485539,25
W2104276184,1
W2129244720,21
W2595697910,20
W2150621701,156
W2751023760,5
W4327946446,29
W2104020497,5
W2598915960,172
W2044338030,1168
W4321377319,2
W2040772791,14
W2962750014,1169
W4248646870,7
W2963333168,22
W2099561346,25
W1993595248,1170
W2104401100,37
W2104266030,65
W2174366823,232
W2017718675,95
W1904710828,1171
W2143472739,15
W2125352627,0
W2540393540,200
W2163876299,1172
W2316104835,1173
W2910603373,4
W2151215842,14
W1559267521,1174
W1570138376,1175
W2088709323,1176
W1977725648,31
W1515958737,235
W1526922602,1177
W179368776,244
W2078996548,1178
W2620007369,1179
W2051509357,83
W2136877695,233
W1690752540,32
W16075917,1180
W2133958955,1181
W2128938146,1182
W2995831381,10
W2159810798,248
W3125129461,45
W2169837091,234
W2131255818,5
W2034890821,13
W1588959569,1183
W4376866715,29
W2804095534,32
W16088600,90
W2109647201,4
W2136404418,254
W108606907,122
W1987648924,13
W2800465629,19
W1560013842,21
W2149328406,1184
W2130306094,13
W2900090645,19
W572922989,1185
W1995394404,1186
W2167501464,13
W2963789946,3
W2123544182,1187
W2042810301,112
W2119583880,1188
W2126068118,74
W4289489637,1189
W1575446397,122
W2116632169,1190
W184360280,1191
W2474835145,8
W2003123121,21
W2129826770,0
W2913466142,3
W2230089931,1192
W2560070550,1
W2110562101,1193
W3005641041,7
W2108856141,1194
W646043381,1195
W4206784086,16
W2125234026,21
W2325135768,38
W2160555926,1196
W2754517384,9
W1527077352,2
W2169657749,95
W1987708126,15
W2510470234,1197
W2170408876,1198
W2119239426,25
W2075111741,1199
W2804941773,13
W4235770099,3
W1528270775,1200
W2145760110,1201
W4313294616,29
W4200564206,1202
W2101319914,27
W2145688328,1203
W3136699861,11
W647576397,1204
W2801332928,16
W2073595756,17
W2112693869,10
W3035467948,10
W2268421884,74
W1532961226,2
W2170280226,1205
W2948354154,10
W4295951577,106
W1498219407,1206
W1587120902,235
W2216794737,1207
W2963017889,7
W2481240925,12
W3034069517,1
W2079809959,236
W1914583973,9
W2135938932,111
W3030475315,1208
W2163349370,1209
W1551377873,14
W2128439793,11
W2097050668,78
W4312805142,3
W1874450194,54
W4220863497,9
W4386251129,1210
W2152166054,1211
W2098434511,20
W2745645979,27
W2796837256,1212
W4242289937,1213
W2149054115,237
W1940113553,1214
W2557541818,1215
W2109962300,1216
W2135277010,1217
W2089536264,89
W4377695283,9
W2098408745,238
W1988317275,13
W2053782908,1218
W2179042386,22
W2160088187,8
W2107438106,2
W2593909786,1219
W2012909434,1220
W2070935310,153
W2110298485,1221
W2087544022,1222
W2087656234,90
W2171845746,10
W1995817465,15
W3112311055,11
W2012761320,20
W2791018263,1223
W2130196635,18
W1914387076,1224
W2101194540,5
W2153582625,31
W3085537935,1225
W2040484355,1226
W2154204736,3
W1553127547,239
W2186594794,1227
W1981831056,21
W2142144955,14
W4381786045,3
W3205217150,6
W2146558736,1228
W4255079701,1229
W1538307161,1230
W2800564957,240
W124281796,64
W4383097638,1231
W2047626401,8
W4229927789,84
W1496966732,0
W1579869106,1232
W2125217485,1233
W4383818129,29
W2168847332,6
W2016622085,10
W3003845873,23
W2127441060,67
W2013037718,1234
W2148091684,1235
W2621614835,1
W70402205,1236
W2994550771,96
W4246295448,1237
W2243015210,1238
W1539259921,1239
W2074113357,1240
W2070481764,1241
W2148959489,1242
W2118322263,1243
W1643263348,5
W2799215068,7
W2103914635,241
W1986399639,43
W3169608111,1244
W1978004294,0
W2206222117,1245
W2599937626,8
W2962825119,7
W2589745805,10
W2037169571,9
W1967649176,1246
W2783272285,12
W2105599110,1247
W2772526503,11
W2008183828,1248
W2938435433,1249
W2001959118,1250
W1981782231,1251
W2954929116,9
W26484216,34
W4385414156,18
W3088310808,1252
W2010699490,1253
W2094061585,20
W4312784228,3
W2189718286,123
W2474090883,10
W2067870260,15
W2104803737,2
W2107106521,1254
W2161811007,1255
W1901187898,6
W1565988340,1256
W2002299629,242
W2135511047,0
W2109192777,1257
W2158183344,1258
W2038195563,34
W2899225656,1259
W2497930546,150
W2110487226,1260
W2610991930,243
W2061363285,1261
W1974210421,1
W2169625245,1262
W2162621793,244
W2121879602,21
W2106996050,5
W2095152618,1263
W2013885787,1
W2044184930,1264
W2149806453,1265
W1885156594,1266
W1991357106,1
W1590752147,245
W2123933087,20
W4210867863,1267
W2576489192,1268
W1968878949,246
W2154881985,6
W1546690352,1269
W2777699329,1270
W2001362158,32
W1967542164,1271
W2963210849,22
W2998269939,126
W2145747124,0
W2594507094,5
W2055312318,10
W2114925438,21
W2106125650,1272
W2130498694,1273
W1590012787,1274
W2770804203,5
W2971544482,22
W2025525377,8
W2126453598,38
W2116618478,79
W2168783614,10
W2156555857,1275
W3014128467,1276
W1514242939,20
W2063236501,1277
W2080550094,154
W1720514416,12
W2172191903,251
W1564656982,1278
W2091461573,44
W1559803596,1279
W2251810906,1280
W2061521146,20
W179875071,12
W2101040389,1281
W2166844173,1282
W2148358298,1283
W3033642124,1284
W2750964270,1285
W3129696436,1286
W4206820429,13
W2067624846,30
W2106135161,123
W2125134431,208
W1549212964,15
W2119523314,24
W2168961642,21
W2013409485,0
W2029761439,149
W2889907608,247
W2129818040,1287
W2329118757,1288
W2795959543,1289
W2125534143,1290
W22403494,1291
W1986606224,15
W2144162573,115
W2171472464,1292
W2077422864,159
W2045290959,2
W1886182875,26
W2033011996,1293
W1996919562,11
W2038121473,1294
W2130006747,15
W4254068909,24
W2101308451,1295
W2949835970,101
W2517713314,23
W1595797227,192
W2043606064,1296
W2155490028,22
W1506025786,20
W3046653923,2
W2040678819,11
W2983260997,16
W2059380935,1297
W2810536664,248
W2123952056,15
W2117727263,1298
W2147900802,43
W2603203130,5
W2986028972,5
W2139339670,8
W1563579290,1299
W2103662601,17
W2150562017,6
W2162505149,83
W2899750879,104
W2084312103,27
W2159873858,1300
W1968245619,1301
W2127820195,6
W1981612671,30
W2343774752,1302
W2050127793,45
W2155397158,249
W1991292921,1303
W1787224781,22
W1867732144,1304
W1710476689,3
W3106729728,8
W2065523799,250
W2990230185,1305
W2121863487,9
W1991271936,205
W2024652123,2
W2138570191,42
W1519072852,1306
W4236137412,11
W566619023,1307
W2016892599,209
W1480553355,1308
W2165713838,8
W2015469910,1309
W1555689267,8
W2141312052,14
W2074658690,1310
W2936802426,1311
W2171121903,6
W3112020351,1
W2051297709,1312
W2593572697,3
W2113085766,1313
W1533970595,1
W2013542432,1314
W2885100636,2
W2528489519,3
W2157954477,0
W2181616869,65
W2123871098,163
W2964345792,12
W2139704390,41
W1847535063,1315
W4297888513,1316
W2131479089,4
W2146321253,17
W2143043751,6
W2009501510,1317
W2135829516,66
W2962677625,11
W4253336088,1318
W2124548165,8
W1508977358,20
W1973734200,1319
W2117564498,8
W2834288129,0
W2969322340,171
W2164348610,26
W1484252823,15
W2800426337,16
W2076428552,1320
W4225292576,1321
W2145773134,4
W1518754760,1322
W2114869486,8
W2162708558,251
W2160521364,1323
W1953654329,1324
W2116132371,158
W2156954980,84
W2251812186,20
W2170682101,1325
W2083189460,30
W2108050790,1326
W2963669336,116
W2130724591,252
W2001804342,28
W2040825624,1
W2000830239,253
W2106505277,7
W2123462437,92
W2141015396,7
W2061753713,9
W2156487032,246
W2999838674,7
W2964303497,22
W2021197154,1327
W2089657469,1328
W2118764052,189
W2949767632,1329
W2154453017,15
W2031904986,1330
W1506513518,1331
W2133843880,67
W2963800363,10
W2111966261,1332
W2020968226,1333
W2049244691,121
W2044560939,14
W2142082467,1334
W2068288121,1335
W2115056506,1336
W1576087595,1337
W2031612892,1338
W1541960437,1339
W2169600013,147
W2018891043,0
W2963265326,1340
W2021835705,1341
W2038517014,2
W4254182148,1
W2112079022,1342
W2132874238,58
W2140190783,103
W2074312267,17
W4386083141,10
W2901354392,1343
W2131414141,22
W2564590721,1
W1496317629,1344
W2771305881,7
W2148123869,1345
W2769368469,1346
W2070472909,48
W1999874108,116
W4245027182,11
W2111986491,21
W2060336156,256
W1927360298,1347
W2150600350,4
W2209882149,3
W1484413656,0
W2897702578,46
W1581053519,1348
W1791560514,7
W1903863260,17
W1492176525,32
W2047883532,28
W2042173080,1349
W3034846142,1350
W2115263911,1351
W2166667085,33
W2060584096,2
W2112731379,109
W2111050372,1352
W2798247400,15
W2122184585,41
W3089436719,68
W2134127549,211
W2929438235,2
W2999000103,10
W2803287810,124
W1749485691,27
W1998839399,1
W2146772029,4
W2783944588,12
W4244948936,254
W2602743044,1353
W1599016936,14
W2119745055,0
W2123378202,34
W2166473670,1354
W2966229829,32
W2132891289,44
W2252350410,1355
W2150388519,17
W1589720045,1356
W2606473278,12
W1533109738,1357
W2129638122,1358
W2169484333,17
W2101927907,11
W4255535209,2
W4211068006,2
W2304108689,1359
W1991919711,243
W1977470670,38
W1607264302,2
W2103996952,25
W2202505358,1360
W2769200374,16
W3126007474,1361
W4242753874,1362
W2890771450,1363
W2102531244,1364
W2046216252,255
W2980951591,1365
W2963349562,12
W2105217850,8
W2114058809,40
W2803371618,2
W2964018263,3
W2955042957,256
W3182901567,1366
W3021339548,115
W2906407074,1367
W3012995232,1368
W2003350835,114
W1579634341,1369
W2066799613,49
W2161505441,13
W1972770660,1370
W2125930899,0
W2101005742,1371
W1581972551,1372
W1486317198,14
W2083213425,6
W2154555738,1373
W2074634340,257
W2167514255,39
W3040316091,125
W1972703995,1374
W589376732,1375
W3140950603,85
W2126029446,177
W4385452929,1376
W2074935284,0
W1602002062,57
W2117363591,6
W2161531345,14
W3176719058,3
W2404603298,38
W2164692160,1377
W2161634108,1
W1932473789,19
W2134606933,52
W4297733535,126
W3085695825,1378
W2111093795,19
W2912213068,2
W1999972527,1379
W2105106232,3
W2002930326,2
W2972093761,8
W2117777000,19
W3044165892,33
W2148876004,164
W2095954496,1380
W2133168612,4
W2031250218,258
W2748058847,14
W2919234133,31
W2161076907,28
W2133128142,1381
W1966214317,1382
W94523489,9
W1974744233,4
W2963522749,10
W1970606468,2
W1972191802,11
W4287322212,7
W2077850713,0
W2004424554,1383
W2106891293,10
W1978216860,1384
W1974683692,30
W3044338123,4
W2124333656,59
W3130804255,1385
W1690240707,7
W2111078031,5
W4239513977,1386
W2172024658,19
W2498905566,1387
W3096188699,6
W2113467413,113
W2172256532,14
W4239651601,6
W2181195194,93
W2344973853,1388
W3035484352,7
W2781491433,12
W2209594346,1389
W191000419,259
W4324093415,1390
W2049237558,7
W2036637075,13
W2107634464,3
W2082526668,1391
W2133985894,127
W2049624350,1392
W2161763921,22
W2127628887,222
W2591927365,260
W1977769089,2
W2148158693,66
W2030129920,1393
W1968106150,54
W1920702274,9
W1491719799,5
W2146194791,21
W1480875294,1394
